"Plot Title:  20844294"
"#","Date Time, GMT+05:45","Abs Pres, kPa (LGR S/N: 20844294, SEN S/N: 20844294)","Temp, °C (LGR S/N: 20844294, SEN S/N: 20844294)","Water Level, meters (LGR S/N: 20844294)"
127,04/11/21 05:00:00 PM,137.189,24.255,-3.294
128,04/12/21 05:00:00 AM,137.465,24.255,-3.266
129,04/12/21 05:00:00 PM,137.085,24.255,-3.305
130,04/13/21 05:00:00 AM,137.189,24.255,-3.294
131,04/13/21 05:00:00 PM,136.802,24.158,-3.334
132,04/14/21 05:00:00 AM,136.912,24.255,-3.323
133,04/14/21 05:00:00 PM,136.533,24.255,-3.361
134,04/15/21 05:00:00 AM,136.836,24.158,-3.330
135,04/15/21 05:00:00 PM,136.395,24.255,-3.375
136,04/16/21 05:00:00 AM,136.732,24.158,-3.341
137,04/16/21 05:00:00 PM,136.353,24.158,-3.380
138,04/17/21 05:00:00 AM,136.802,24.158,-3.334
139,04/17/21 05:00:00 PM,136.663,24.158,-3.348
140,04/18/21 05:00:00 AM,137.009,24.158,-3.313
141,04/18/21 05:00:00 PM,136.594,24.158,-3.355
142,04/19/21 05:00:00 AM,136.422,24.158,-3.373
143,04/19/21 05:00:00 PM,136.042,24.158,-3.411
144,04/20/21 05:00:00 AM,136.249,24.158,-3.390
145,04/20/21 05:00:00 PM,136.042,24.158,-3.411
146,04/21/21 05:00:00 AM,136.491,24.158,-3.366
147,04/21/21 05:00:00 PM,136.491,24.158,-3.366
148,04/22/21 05:00:00 AM,136.802,24.158,-3.334
149,04/22/21 05:00:00 PM,136.594,24.158,-3.355
150,04/23/21 05:00:00 AM,136.629,24.158,-3.352
151,04/23/21 05:00:00 PM,136.284,24.158,-3.387
152,04/24/21 05:00:00 AM,136.215,24.158,-3.394
153,04/24/21 05:00:00 PM,135.973,24.158,-3.418
154,04/25/21 05:00:00 AM,136.284,24.158,-3.387
155,04/25/21 05:00:00 PM,136.077,24.158,-3.408
156,04/26/21 05:00:00 AM,136.146,24.158,-3.401
157,04/26/21 05:00:00 PM,135.869,24.158,-3.429
158,04/27/21 05:00:00 AM,136.042,24.158,-3.411
159,04/27/21 05:00:00 PM,135.835,24.158,-3.433
160,04/28/21 05:00:00 AM,136.146,24.158,-3.401
161,04/28/21 05:00:00 PM,136.008,24.158,-3.415
162,04/29/21 05:00:00 AM,136.180,24.158,-3.397
163,04/29/21 05:00:00 PM,135.731,24.158,-3.443
164,04/30/21 05:00:00 AM,136.042,24.158,-3.411
165,04/30/21 05:00:00 PM,135.697,24.158,-3.447
166,05/01/21 05:00:00 AM,136.042,24.158,-3.411
167,05/01/21 05:00:00 PM,135.593,24.158,-3.457
168,05/02/21 05:00:00 AM,135.973,24.158,-3.418
169,05/02/21 05:00:00 PM,135.697,24.158,-3.447
170,05/03/21 05:00:00 AM,135.835,24.158,-3.433
171,05/03/21 05:00:00 PM,135.455,24.158,-3.471
172,05/04/21 05:00:00 AM,135.593,24.158,-3.457
173,05/04/21 05:00:00 PM,135.283,24.158,-3.489
174,05/05/21 05:00:00 AM,135.800,24.158,-3.436
175,05/05/21 05:00:00 PM,135.352,24.158,-3.482
176,05/06/21 05:00:00 AM,135.800,24.158,-3.436
177,05/06/21 05:00:00 PM,135.386,24.158,-3.478
178,05/07/21 05:00:00 AM,135.800,24.158,-3.436
179,05/07/21 05:00:00 PM,135.490,24.158,-3.468
180,05/08/21 05:00:00 AM,135.766,24.158,-3.440
181,05/08/21 05:00:00 PM,135.352,24.158,-3.482
182,05/09/21 05:00:00 AM,135.524,24.158,-3.464
183,05/09/21 05:00:00 PM,135.041,24.158,-3.514
184,05/10/21 05:00:00 AM,135.386,24.158,-3.478
185,05/10/21 05:00:00 PM,135.006,24.158,-3.517
186,05/11/21 05:00:00 AM,135.214,24.158,-3.496
187,05/11/21 05:00:00 PM,134.868,24.158,-3.531
188,05/12/21 05:00:00 AM,135.214,24.158,-3.496
189,05/12/21 05:00:00 PM,134.627,24.158,-3.556
190,05/13/21 05:00:00 AM,135.110,24.158,-3.506
191,05/13/21 05:00:00 PM,134.937,24.158,-3.524
192,05/14/21 05:00:00 AM,135.110,24.158,-3.506
193,05/14/21 05:00:00 PM,134.661,24.158,-3.552
194,05/15/21 05:00:00 AM,134.937,24.158,-3.524
195,05/15/21 05:00:00 PM,134.799,24.158,-3.538
196,05/16/21 05:00:00 AM,135.006,24.158,-3.517
197,05/16/21 05:00:00 PM,134.730,24.158,-3.545
198,05/17/21 05:00:00 AM,135.006,24.158,-3.517
199,05/17/21 05:00:00 PM,134.834,24.158,-3.535
200,05/18/21 05:00:00 AM,134.972,24.158,-3.521
201,05/18/21 05:00:00 PM,134.834,24.158,-3.535
202,05/19/21 05:00:00 AM,134.841,24.255,-3.534
203,05/19/21 05:00:00 PM,134.737,24.255,-3.545
204,05/20/21 05:00:00 AM,134.668,24.255,-3.552
205,05/20/21 05:00:00 PM,134.668,24.255,-3.552
206,05/21/21 05:00:00 AM,135.731,24.158,-3.443
207,05/21/21 05:00:00 PM,137.147,24.158,-3.299
208,05/22/21 05:00:00 AM,137.120,24.255,-3.302
209,05/22/21 05:00:00 PM,136.671,24.255,-3.347
210,05/23/21 05:00:00 AM,136.843,24.255,-3.330
211,05/23/21 05:00:00 PM,136.533,24.255,-3.361
212,05/24/21 05:00:00 AM,136.843,24.255,-3.330
213,05/24/21 05:00:00 PM,136.498,24.255,-3.365
214,05/25/21 05:00:00 AM,136.498,24.255,-3.365
215,05/25/21 05:00:00 PM,136.326,24.255,-3.382
216,05/26/21 05:00:00 AM,136.464,24.255,-3.368
217,05/26/21 05:00:00 PM,136.049,24.255,-3.411
218,05/27/21 05:00:00 AM,136.395,24.255,-3.375
219,05/27/21 05:00:00 PM,136.429,24.255,-3.372
220,05/28/21 05:00:00 AM,136.429,24.255,-3.372
221,05/28/21 05:00:00 PM,136.498,24.255,-3.365
222,05/29/21 05:00:00 AM,136.740,24.255,-3.340
223,05/29/21 05:00:00 PM,136.981,24.255,-3.316
224,05/30/21 05:00:00 AM,137.085,24.255,-3.305
225,05/30/21 05:00:00 PM,136.636,24.255,-3.351
226,05/31/21 05:00:00 AM,136.602,24.255,-3.354
227,05/31/21 05:00:00 PM,136.291,24.255,-3.386
228,06/01/21 05:00:00 AM,136.602,24.255,-3.354
229,06/01/21 05:00:00 PM,137.223,24.255,-3.291
230,06/02/21 05:00:00 AM,137.430,24.255,-3.270
231,06/02/21 05:00:00 PM,137.085,24.255,-3.305
232,06/03/21 05:00:00 AM,137.292,24.255,-3.284
233,06/03/21 05:00:00 PM,137.085,24.255,-3.305
234,06/04/21 05:00:00 AM,137.189,24.255,-3.294
235,06/04/21 05:00:00 PM,136.671,24.255,-3.347
236,06/05/21 05:00:00 AM,136.809,24.255,-3.333
237,06/05/21 05:00:00 PM,136.533,24.255,-3.361
238,06/06/21 05:00:00 AM,136.705,24.255,-3.344
239,06/06/21 05:00:00 PM,136.256,24.255,-3.390
240,06/07/21 05:00:00 AM,136.291,24.255,-3.386
241,06/07/21 05:00:00 PM,135.739,24.255,-3.442
242,06/08/21 05:00:00 AM,135.842,24.255,-3.432
243,06/08/21 05:00:00 PM,135.566,24.255,-3.460
244,06/09/21 05:00:00 AM,135.808,24.255,-3.435
245,06/09/21 05:00:00 PM,135.773,24.255,-3.439
246,06/10/21 05:00:00 AM,135.842,24.255,-3.432
247,06/10/21 05:00:00 PM,136.153,24.255,-3.400
248,06/11/21 05:00:00 AM,136.464,24.255,-3.368
249,06/11/21 05:00:00 PM,136.187,24.255,-3.397
250,06/12/21 05:00:00 AM,136.505,24.351,-3.364
251,06/12/21 05:00:00 PM,136.256,24.255,-3.390
252,06/13/21 05:00:00 AM,136.471,24.351,-3.368
253,06/13/21 05:00:00 PM,136.222,24.255,-3.393
254,06/14/21 05:00:00 AM,136.264,24.351,-3.389
255,06/14/21 05:00:00 PM,137.541,24.351,-3.259
256,06/15/21 05:00:00 AM,137.748,24.351,-3.237
257,06/15/21 05:00:00 PM,138.197,24.351,-3.192
258,06/16/21 05:00:00 AM,139.371,24.351,-3.072
259,06/16/21 05:00:00 PM,139.440,24.351,-3.065
260,06/17/21 05:00:00 AM,139.440,24.351,-3.065
261,06/17/21 05:00:00 PM,141.304,24.351,-2.875
262,06/18/21 05:00:00 AM,141.304,24.351,-2.875
263,06/18/21 05:00:00 PM,141.097,24.351,-2.896
264,06/19/21 05:00:00 AM,141.166,24.351,-2.889
265,06/19/21 05:00:00 PM,140.993,24.351,-2.907
266,06/20/21 05:00:00 AM,141.131,24.351,-2.893
267,06/20/21 05:00:00 PM,141.028,24.351,-2.903
268,06/21/21 05:00:00 AM,141.269,24.351,-2.878
269,06/21/21 05:00:00 PM,140.993,24.351,-2.907
270,06/22/21 05:00:00 AM,141.097,24.351,-2.896
271,06/22/21 05:00:00 PM,140.648,24.351,-2.942
272,06/23/21 05:00:00 AM,140.855,24.351,-2.921
273,06/23/21 05:00:00 PM,140.855,24.351,-2.921
274,06/24/21 05:00:00 AM,140.959,24.351,-2.910
275,06/24/21 05:00:00 PM,140.648,24.351,-2.942
276,06/25/21 05:00:00 AM,140.682,24.351,-2.938
277,06/25/21 05:00:00 PM,140.544,24.351,-2.952
278,06/26/21 05:00:00 AM,140.717,24.351,-2.935
279,06/26/21 05:00:00 PM,140.959,24.351,-2.910
280,06/27/21 05:00:00 AM,141.269,24.351,-2.878
281,06/27/21 05:00:00 PM,140.855,24.351,-2.921
282,06/28/21 05:00:00 AM,140.959,24.351,-2.910
283,06/28/21 05:00:00 PM,140.613,24.351,-2.945
284,06/29/21 05:00:00 AM,140.613,24.351,-2.945
285,06/29/21 05:00:00 PM,140.068,24.448,-3.001
286,06/30/21 05:00:00 AM,139.896,24.448,-3.018
287,06/30/21 05:00:00 PM,139.516,24.448,-3.057
288,07/01/21 05:00:00 AM,139.413,24.448,-3.068
289,07/01/21 05:00:00 PM,139.240,24.448,-3.085
290,07/02/21 05:00:00 AM,139.585,24.448,-3.050
291,07/02/21 05:00:00 PM,139.585,24.448,-3.050
292,07/03/21 05:00:00 AM,140.931,24.448,-2.913
293,07/03/21 05:00:00 PM,140.966,24.448,-2.909
294,07/04/21 05:00:00 AM,141.173,24.448,-2.888
295,07/04/21 05:00:00 PM,140.621,24.448,-2.945
296,07/05/21 05:00:00 AM,140.276,24.448,-2.980
297,07/05/21 05:00:00 PM,139.827,24.448,-3.025
298,07/06/21 05:00:00 AM,139.930,24.448,-3.015
299,07/06/21 05:00:00 PM,139.447,24.448,-3.064
300,07/07/21 05:00:00 AM,139.447,24.448,-3.064
301,07/07/21 05:00:00 PM,139.378,24.448,-3.071
302,07/08/21 05:00:00 AM,139.516,24.448,-3.057
303,07/08/21 05:00:00 PM,139.205,24.448,-3.089
304,07/09/21 05:00:00 AM,139.344,24.448,-3.075
305,07/09/21 05:00:00 PM,138.998,24.448,-3.110
306,07/10/21 05:00:00 AM,139.067,24.448,-3.103
307,07/10/21 05:00:00 PM,138.895,24.448,-3.121
308,07/11/21 05:00:00 AM,139.136,24.448,-3.096
309,07/11/21 05:00:00 PM,139.240,24.448,-3.085
310,07/12/21 05:00:00 AM,139.482,24.448,-3.061
311,07/12/21 05:00:00 PM,138.722,24.448,-3.138
312,07/13/21 05:00:00 AM,138.895,24.448,-3.121
313,07/13/21 05:00:00 PM,138.273,24.448,-3.184
314,07/14/21 05:00:00 AM,138.377,24.448,-3.173
315,07/14/21 05:00:00 PM,137.894,24.448,-3.223
316,07/15/21 05:00:00 AM,138.204,24.448,-3.191
317,07/15/21 05:00:00 PM,138.273,24.448,-3.184
318,07/16/21 05:00:00 AM,138.377,24.448,-3.173
319,07/16/21 05:00:00 PM,137.763,24.545,-3.236
320,07/17/21 05:00:00 AM,137.797,24.545,-3.232
321,07/17/21 05:00:00 PM,137.383,24.545,-3.275
322,07/18/21 05:00:00 AM,137.418,24.545,-3.271
323,07/18/21 05:00:00 PM,140.801,24.545,-2.926
324,07/19/21 05:00:00 AM,141.871,24.545,-2.817
325,07/19/21 05:00:00 PM,142.009,24.545,-2.803
326,07/20/21 05:00:00 AM,142.492,24.545,-2.754
327,07/20/21 05:00:00 PM,142.665,24.545,-2.736
328,07/21/21 05:00:00 AM,142.976,24.545,-2.704
329,07/21/21 05:00:00 PM,142.596,24.545,-2.743
330,07/22/21 05:00:00 AM,143.045,24.545,-2.697
331,07/22/21 05:00:00 PM,143.562,24.545,-2.645
332,07/23/21 05:00:00 AM,144.226,24.641,-2.577
333,07/23/21 05:00:00 PM,144.019,24.641,-2.598
334,07/24/21 05:00:00 AM,144.260,24.641,-2.573
335,07/24/21 05:00:00 PM,143.742,24.641,-2.626
336,07/25/21 05:00:00 AM,143.812,24.641,-2.619
337,07/25/21 05:00:00 PM,143.673,24.641,-2.633
338,07/26/21 05:00:00 AM,143.742,24.641,-2.626
339,07/26/21 05:00:00 PM,143.363,24.641,-2.665
340,07/27/21 05:00:00 AM,143.501,24.641,-2.651
341,07/27/21 05:00:00 PM,143.259,24.641,-2.676
342,07/28/21 05:00:00 AM,143.432,24.641,-2.658
343,07/28/21 05:00:00 PM,142.914,24.641,-2.711
344,07/29/21 05:00:00 AM,143.604,24.641,-2.640
345,07/29/21 05:00:00 PM,143.881,24.641,-2.612
346,07/30/21 05:00:00 AM,143.984,24.641,-2.602
347,07/30/21 05:00:00 PM,143.363,24.641,-2.665
348,07/31/21 05:00:00 AM,142.983,24.641,-2.704
349,07/31/21 05:00:00 PM,143.225,24.641,-2.679
350,08/01/21 05:00:00 AM,143.673,24.641,-2.633
351,08/01/21 05:00:00 PM,143.156,24.641,-2.686
352,08/02/21 05:00:00 AM,143.777,24.641,-2.623
353,08/02/21 05:00:00 PM,143.535,24.641,-2.647
354,08/03/21 05:00:00 AM,143.328,24.641,-2.668
355,08/03/21 05:00:00 PM,142.534,24.641,-2.749
356,08/04/21 05:00:00 AM,143.190,24.641,-2.683
357,08/04/21 05:00:00 PM,143.087,24.641,-2.693
358,08/05/21 05:00:00 AM,143.397,24.641,-2.661
359,08/05/21 05:00:00 PM,142.507,24.738,-2.752
360,08/06/21 05:00:00 AM,142.507,24.738,-2.752
361,08/06/21 05:00:00 PM,142.507,24.738,-2.752
362,08/07/21 05:00:00 AM,142.645,24.738,-2.738
363,08/07/21 05:00:00 PM,142.093,24.738,-2.794
364,08/08/21 05:00:00 AM,141.817,24.738,-2.823
365,08/08/21 05:00:00 PM,141.610,24.738,-2.844
366,08/09/21 05:00:00 AM,142.404,24.738,-2.763
367,08/09/21 05:00:00 PM,141.540,24.738,-2.851
368,08/10/21 05:00:00 AM,141.920,24.738,-2.812
369,08/10/21 05:00:00 PM,141.057,24.738,-2.900
370,08/11/21 05:00:00 AM,141.782,24.738,-2.826
371,08/11/21 05:00:00 PM,141.506,24.738,-2.854
372,08/12/21 05:00:00 AM,142.369,24.738,-2.766
373,08/12/21 05:00:00 PM,148.514,24.738,-2.140
374,08/13/21 05:00:00 AM,150.826,24.738,-1.904
375,08/13/21 05:00:00 PM,151.172,24.738,-1.869
376,08/14/21 05:00:00 AM,155.176,24.738,-1.460
377,08/14/21 05:00:00 PM,156.211,24.738,-1.355
378,08/15/21 05:00:00 AM,157.764,24.738,-1.196
379,08/15/21 05:00:00 PM,157.592,24.738,-1.214
380,08/16/21 05:00:00 AM,158.316,24.738,-1.140
381,08/16/21 05:00:00 PM,157.875,24.835,-1.185
382,08/17/21 05:00:00 AM,157.875,24.835,-1.185
383,08/17/21 05:00:00 PM,157.047,24.835,-1.270
384,08/18/21 05:00:00 AM,156.874,24.835,-1.287
385,08/18/21 05:00:00 PM,156.219,24.835,-1.354
386,08/19/21 05:00:00 AM,156.012,24.835,-1.375
387,08/19/21 05:00:00 PM,155.494,24.835,-1.428
388,08/20/21 05:00:00 AM,155.425,24.835,-1.435
389,08/20/21 05:00:00 PM,154.942,24.835,-1.484
390,08/21/21 05:00:00 AM,155.011,24.835,-1.477
391,08/21/21 05:00:00 PM,154.734,24.835,-1.505
392,08/22/21 05:00:00 AM,154.700,24.835,-1.509
393,08/22/21 05:00:00 PM,154.148,24.835,-1.565
394,08/23/21 05:00:00 AM,154.044,24.835,-1.576
395,08/23/21 05:00:00 PM,155.494,24.835,-1.428
396,08/24/21 05:00:00 AM,155.640,24.931,-1.413
397,08/24/21 05:00:00 PM,158.566,24.835,-1.115
398,08/25/21 05:00:00 AM,158.773,24.835,-1.094
399,08/25/21 05:00:00 PM,158.635,24.835,-1.108
400,08/26/21 05:00:00 AM,160.230,24.931,-0.945
401,08/26/21 05:00:00 PM,159.705,24.835,-0.999
402,08/27/21 05:00:00 AM,161.404,24.931,-0.825
403,08/27/21 05:00:00 PM,161.404,24.931,-0.825
404,08/28/21 05:00:00 AM,161.093,24.931,-0.857
405,08/28/21 05:00:00 PM,160.437,24.931,-0.924
406,08/29/21 05:00:00 AM,160.437,24.931,-0.924
407,08/29/21 05:00:00 PM,160.541,24.931,-0.913
408,08/30/21 05:00:00 AM,160.713,24.931,-0.896
409,08/30/21 05:00:00 PM,160.575,24.931,-0.910
410,08/31/21 05:00:00 AM,160.817,24.931,-0.885
411,08/31/21 05:00:00 PM,160.610,24.931,-0.906
412,09/01/21 05:00:00 AM,160.955,24.931,-0.871
413,09/01/21 05:00:00 PM,160.265,24.931,-0.941
414,09/02/21 05:00:00 AM,160.437,24.931,-0.924
415,09/02/21 05:00:00 PM,159.989,24.931,-0.970
416,09/03/21 05:00:00 AM,160.196,24.931,-0.948
417,09/03/21 05:00:00 PM,159.712,24.931,-0.998
418,09/04/21 05:00:00 AM,159.885,24.931,-0.980
