"Plot Title:  20976224"
"#","Date Time, GMT+05:45","Abs Pres, kPa (LGR S/N: 20976224, SEN S/N: 20976224)","Temp, °C (LGR S/N: 20976224, SEN S/N: 20976224)","Water Level, meters (LGR S/N: 20976224)"
224,06/04/21 05:00:00 AM,108.313,24.448,-3.831
225,06/04/21 05:00:00 PM,108.099,24.448,-3.853
226,06/05/21 05:00:00 AM,108.421,24.448,-3.820
227,06/05/21 05:00:00 PM,108.250,24.545,-3.837
228,06/06/21 05:00:00 AM,108.501,24.545,-3.812
229,06/06/21 05:00:00 PM,108.179,24.545,-3.844
230,06/07/21 05:00:00 AM,108.286,24.545,-3.834
231,06/07/21 05:00:00 PM,107.928,24.545,-3.870
232,06/08/21 05:00:00 AM,108.000,24.545,-3.863
233,06/08/21 05:00:00 PM,107.749,24.545,-3.888
234,06/09/21 05:00:00 AM,107.821,24.545,-3.881
235,06/09/21 05:00:00 PM,107.785,24.545,-3.885
236,06/10/21 05:00:00 AM,107.749,24.545,-3.888
237,06/10/21 05:00:00 PM,107.507,24.641,-3.913
238,06/11/21 05:00:00 AM,107.686,24.641,-3.895
239,06/11/21 05:00:00 PM,107.543,24.641,-3.909
240,06/12/21 05:00:00 AM,107.901,24.641,-3.873
241,06/12/21 05:00:00 PM,107.686,24.641,-3.895
242,06/13/21 05:00:00 AM,107.937,24.641,-3.869
243,06/13/21 05:00:00 PM,107.650,24.641,-3.898
244,06/14/21 05:00:00 AM,107.615,24.641,-3.902
245,06/14/21 05:00:00 PM,107.328,24.641,-3.931
246,06/15/21 05:00:00 AM,107.292,24.641,-3.935
247,06/15/21 05:00:00 PM,107.650,24.641,-3.898
248,06/16/21 05:00:00 AM,108.589,24.738,-3.803
249,06/16/21 05:00:00 PM,109.520,24.738,-3.708
250,06/17/21 05:00:00 AM,110.558,24.738,-3.602
251,06/17/21 05:00:00 PM,111.488,24.738,-3.507
252,06/18/21 05:00:00 AM,112.240,24.738,-3.430
253,06/18/21 05:00:00 PM,113.063,24.738,-3.346
254,06/19/21 05:00:00 AM,113.886,24.738,-3.263
255,06/19/21 05:00:00 PM,114.458,24.738,-3.204
256,06/20/21 05:00:00 AM,115.210,24.738,-3.128
257,06/20/21 05:00:00 PM,115.675,24.738,-3.080
258,06/21/21 05:00:00 AM,116.319,24.738,-3.014
259,06/21/21 05:00:00 PM,116.542,24.835,-2.992
260,06/22/21 05:00:00 AM,116.972,24.835,-2.948
261,06/22/21 05:00:00 PM,117.115,24.835,-2.933
262,06/23/21 05:00:00 AM,117.544,24.835,-2.890
263,06/23/21 05:00:00 PM,117.759,24.835,-2.868
264,06/24/21 05:00:00 AM,117.866,24.835,-2.857
265,06/24/21 05:00:00 PM,117.759,24.835,-2.868
266,06/25/21 05:00:00 AM,117.866,24.835,-2.857
267,06/25/21 05:00:00 PM,117.831,24.835,-2.860
268,06/26/21 05:00:00 AM,118.045,24.835,-2.838
269,06/26/21 05:00:00 PM,118.269,24.931,-2.816
270,06/27/21 05:00:00 AM,118.519,24.931,-2.790
271,06/27/21 05:00:00 PM,118.376,24.931,-2.805
272,06/28/21 05:00:00 AM,118.626,24.931,-2.779
273,06/28/21 05:00:00 PM,118.269,24.931,-2.816
274,06/29/21 05:00:00 AM,118.555,24.931,-2.786
275,06/29/21 05:00:00 PM,118.412,24.931,-2.801
276,06/30/21 05:00:00 AM,118.555,24.931,-2.786
277,06/30/21 05:00:00 PM,118.626,24.931,-2.779
278,07/01/21 05:00:00 AM,118.805,24.931,-2.761
279,07/01/21 05:00:00 PM,118.948,24.931,-2.746
280,07/02/21 05:00:00 AM,119.315,25.028,-2.709
281,07/02/21 05:00:00 PM,119.279,25.028,-2.713
282,07/03/21 05:00:00 AM,119.601,25.028,-2.680
283,07/03/21 05:00:00 PM,119.530,25.028,-2.687
284,07/04/21 05:00:00 AM,119.816,25.028,-2.658
285,07/04/21 05:00:00 PM,119.601,25.028,-2.680
286,07/05/21 05:00:00 AM,119.744,25.028,-2.665
287,07/05/21 05:00:00 PM,119.458,25.028,-2.694
288,07/06/21 05:00:00 AM,119.709,25.028,-2.669
289,07/06/21 05:00:00 PM,119.243,25.028,-2.716
290,07/07/21 05:00:00 AM,119.279,25.028,-2.713
291,07/07/21 05:00:00 PM,119.037,25.125,-2.737
292,07/08/21 05:00:00 AM,119.216,25.125,-2.719
293,07/08/21 05:00:00 PM,119.216,25.125,-2.719
294,07/09/21 05:00:00 AM,119.216,25.125,-2.719
295,07/09/21 05:00:00 PM,118.859,25.125,-2.755
296,07/10/21 05:00:00 AM,118.930,25.125,-2.748
297,07/10/21 05:00:00 PM,118.608,25.125,-2.781
298,07/11/21 05:00:00 AM,118.823,25.125,-2.759
299,07/11/21 05:00:00 PM,118.751,25.125,-2.766
300,07/12/21 05:00:00 AM,118.823,25.125,-2.759
301,07/12/21 05:00:00 PM,118.429,25.125,-2.799
302,07/13/21 05:00:00 AM,118.509,25.222,-2.791
303,07/13/21 05:00:00 PM,118.044,25.222,-2.839
304,07/14/21 05:00:00 AM,118.152,25.222,-2.828
305,07/14/21 05:00:00 PM,117.830,25.222,-2.860
306,07/15/21 05:00:00 AM,117.937,25.222,-2.849
307,07/15/21 05:00:00 PM,117.758,25.222,-2.868
308,07/16/21 05:00:00 AM,117.901,25.222,-2.853
309,07/16/21 05:00:00 PM,117.400,25.222,-2.904
310,07/17/21 05:00:00 AM,117.364,25.222,-2.908
311,07/17/21 05:00:00 PM,117.007,25.222,-2.944
312,07/18/21 05:00:00 AM,116.872,25.319,-2.958
313,07/18/21 05:00:00 PM,116.622,25.319,-2.984
314,07/19/21 05:00:00 AM,116.801,25.319,-2.965
315,07/19/21 05:00:00 PM,116.729,25.319,-2.973
316,07/20/21 05:00:00 AM,117.158,25.319,-2.929
317,07/20/21 05:00:00 PM,117.373,25.319,-2.907
318,07/21/21 05:00:00 AM,117.838,25.319,-2.860
319,07/21/21 05:00:00 PM,118.232,25.319,-2.819
320,07/22/21 05:00:00 AM,118.912,25.319,-2.750
321,07/22/21 05:00:00 PM,119.198,25.319,-2.721
322,07/23/21 05:00:00 AM,119.914,25.319,-2.648
323,07/23/21 05:00:00 PM,120.093,25.319,-2.630
324,07/24/21 05:00:00 AM,120.853,25.416,-2.552
325,07/24/21 05:00:00 PM,121.032,25.416,-2.534
326,07/25/21 05:00:00 AM,121.533,25.416,-2.483
327,07/25/21 05:00:00 PM,121.712,25.416,-2.464
328,07/26/21 05:00:00 AM,122.248,25.416,-2.410
329,07/26/21 05:00:00 PM,122.320,25.416,-2.403
330,07/27/21 05:00:00 AM,122.642,25.416,-2.370
331,07/27/21 05:00:00 PM,122.821,25.416,-2.351
332,07/28/21 05:00:00 AM,123.357,25.416,-2.297
333,07/28/21 05:00:00 PM,123.429,25.416,-2.289
334,07/29/21 05:00:00 AM,124.001,25.416,-2.231
335,07/29/21 05:00:00 PM,124.082,25.513,-2.223
336,07/30/21 05:00:00 AM,124.547,25.513,-2.175
337,07/30/21 05:00:00 PM,124.690,25.513,-2.161
338,07/31/21 05:00:00 AM,125.048,25.513,-2.124
339,07/31/21 05:00:00 PM,125.012,25.513,-2.128
340,08/01/21 05:00:00 AM,125.191,25.513,-2.110
341,08/01/21 05:00:00 PM,125.119,25.513,-2.117
342,08/02/21 05:00:00 AM,125.477,25.513,-2.081
343,08/02/21 05:00:00 PM,125.620,25.513,-2.066
344,08/03/21 05:00:00 AM,126.085,25.513,-2.019
345,08/03/21 05:00:00 PM,126.130,25.610,-2.014
346,08/04/21 05:00:00 AM,126.524,25.610,-1.974
347,08/04/21 05:00:00 PM,126.524,25.610,-1.974
348,08/05/21 05:00:00 AM,126.810,25.610,-1.945
349,08/05/21 05:00:00 PM,126.595,25.610,-1.967
350,08/06/21 05:00:00 AM,126.881,25.610,-1.937
351,08/06/21 05:00:00 PM,126.810,25.610,-1.945
352,08/07/21 05:00:00 AM,127.168,25.610,-1.908
353,08/07/21 05:00:00 PM,127.132,25.610,-1.912
354,08/08/21 05:00:00 AM,127.382,25.610,-1.886
355,08/08/21 05:00:00 PM,127.311,25.610,-1.894
356,08/09/21 05:00:00 AM,127.534,25.708,-1.871
357,08/09/21 05:00:00 PM,127.284,25.708,-1.896
358,08/10/21 05:00:00 AM,127.534,25.708,-1.871
359,08/10/21 05:00:00 PM,127.427,25.708,-1.882
360,08/11/21 05:00:00 AM,127.785,25.708,-1.845
361,08/11/21 05:00:00 PM,127.964,25.708,-1.827
362,08/12/21 05:00:00 AM,128.393,25.708,-1.783
