"Plot Title:  20976222"
"#","Date Time, GMT+05:45","Abs Pres, kPa (LGR S/N: 20976222, SEN S/N: 20976222)","Temp, °C (LGR S/N: 20976222, SEN S/N: 20976222)","Water Level, meters (LGR S/N: 20976222)"
35,02/25/21 05:00:00 PM,128.356,24.641,-3.527
36,02/26/21 05:00:00 AM,128.181,24.641,-3.545
37,02/26/21 05:00:00 PM,128.216,24.641,-3.542
38,02/27/21 05:00:00 AM,128.286,24.641,-3.534
39,02/27/21 05:00:00 PM,128.251,24.641,-3.538
40,02/28/21 05:00:00 AM,128.426,24.641,-3.520
41,02/28/21 05:00:00 PM,128.532,24.641,-3.509
42,03/01/21 05:00:00 AM,128.777,24.641,-3.484
43,03/01/21 05:00:00 PM,128.988,24.641,-3.463
44,03/02/21 05:00:00 AM,128.991,24.545,-3.463
45,03/02/21 05:00:00 PM,128.815,24.545,-3.481
46,03/03/21 05:00:00 AM,128.886,24.545,-3.473
47,03/03/21 05:00:00 PM,128.886,24.545,-3.473
48,03/04/21 05:00:00 AM,128.886,24.545,-3.473
49,03/04/21 05:00:00 PM,128.710,24.545,-3.491
50,03/05/21 05:00:00 AM,128.570,24.545,-3.506
51,03/05/21 05:00:00 PM,128.394,24.545,-3.523
52,03/06/21 05:00:00 AM,128.500,24.545,-3.513
53,03/06/21 05:00:00 PM,128.535,24.545,-3.509
54,03/07/21 05:00:00 AM,128.570,24.545,-3.506
55,03/07/21 05:00:00 PM,128.640,24.545,-3.498
56,03/08/21 05:00:00 AM,128.678,24.448,-3.495
57,03/08/21 05:00:00 PM,128.608,24.448,-3.502
58,03/09/21 05:00:00 AM,128.748,24.448,-3.487
59,03/09/21 05:00:00 PM,128.537,24.448,-3.509
60,03/10/21 05:00:00 AM,128.608,24.448,-3.502
61,03/10/21 05:00:00 PM,128.362,24.448,-3.527
62,03/11/21 05:00:00 AM,128.573,24.448,-3.505
63,03/11/21 05:00:00 PM,128.608,24.448,-3.502
64,03/12/21 05:00:00 AM,128.783,24.448,-3.484
65,03/12/21 05:00:00 PM,128.783,24.448,-3.484
66,03/13/21 05:00:00 AM,128.959,24.448,-3.466
67,03/13/21 05:00:00 PM,128.608,24.448,-3.502
68,03/14/21 05:00:00 AM,128.467,24.448,-3.516
69,03/14/21 05:00:00 PM,128.257,24.448,-3.537
70,03/15/21 05:00:00 AM,128.257,24.448,-3.537
71,03/15/21 05:00:00 PM,128.151,24.448,-3.548
72,03/16/21 05:00:00 AM,128.119,24.351,-3.552
73,03/16/21 05:00:00 PM,128.014,24.351,-3.562
74,03/17/21 05:00:00 AM,127.944,24.351,-3.569
75,03/17/21 05:00:00 PM,127.698,24.351,-3.594
76,03/18/21 05:00:00 AM,127.909,24.351,-3.573
77,03/18/21 05:00:00 PM,127.698,24.351,-3.594
78,03/19/21 05:00:00 AM,127.803,24.351,-3.584
79,03/19/21 05:00:00 PM,127.523,24.351,-3.612
80,03/20/21 05:00:00 AM,127.628,24.351,-3.602
81,03/20/21 05:00:00 PM,127.277,24.351,-3.637
82,03/21/21 05:00:00 AM,127.382,24.351,-3.627
83,03/21/21 05:00:00 PM,127.347,24.351,-3.630
84,03/22/21 05:00:00 AM,127.628,24.351,-3.602
85,03/22/21 05:00:00 PM,127.593,24.351,-3.605
86,03/23/21 05:00:00 AM,127.909,24.351,-3.573
87,03/23/21 05:00:00 PM,127.558,24.351,-3.609
88,03/24/21 05:00:00 AM,127.874,24.351,-3.576
89,03/24/21 05:00:00 PM,127.417,24.351,-3.623
90,03/25/21 05:00:00 AM,127.487,24.351,-3.616
91,03/25/21 05:00:00 PM,127.277,24.351,-3.637
92,03/26/21 05:00:00 AM,127.417,24.351,-3.623
93,03/26/21 05:00:00 PM,127.139,24.255,-3.651
94,03/27/21 05:00:00 AM,127.350,24.255,-3.630
95,03/27/21 05:00:00 PM,127.104,24.255,-3.655
96,03/28/21 05:00:00 AM,127.210,24.255,-3.644
97,03/28/21 05:00:00 PM,126.859,24.255,-3.680
98,03/29/21 05:00:00 AM,127.069,24.255,-3.659
99,03/29/21 05:00:00 PM,126.578,24.255,-3.709
100,03/30/21 05:00:00 AM,126.472,24.255,-3.719
101,03/30/21 05:00:00 PM,126.051,24.255,-3.762
102,03/31/21 05:00:00 AM,126.016,24.255,-3.766
103,03/31/21 05:00:00 PM,126.051,24.255,-3.762
104,04/01/21 05:00:00 AM,126.192,24.255,-3.748
105,04/01/21 05:00:00 PM,126.227,24.255,-3.744
106,04/02/21 05:00:00 AM,126.543,24.255,-3.712
107,04/02/21 05:00:00 PM,126.437,24.255,-3.723
108,04/03/21 05:00:00 AM,126.543,24.255,-3.712
109,04/03/21 05:00:00 PM,126.648,24.255,-3.702
110,04/04/21 05:00:00 AM,126.648,24.255,-3.702
111,04/04/21 05:00:00 PM,126.508,24.255,-3.716
112,04/05/21 05:00:00 AM,126.648,24.255,-3.702
113,04/05/21 05:00:00 PM,126.648,24.255,-3.702
114,04/06/21 05:00:00 AM,126.718,24.255,-3.694
115,04/06/21 05:00:00 PM,126.437,24.255,-3.723
116,04/07/21 05:00:00 AM,126.648,24.255,-3.702
117,04/07/21 05:00:00 PM,126.402,24.255,-3.727
118,04/08/21 05:00:00 AM,126.437,24.255,-3.723
119,04/08/21 05:00:00 PM,126.262,24.255,-3.741
120,04/09/21 05:00:00 AM,126.367,24.255,-3.730
121,04/09/21 05:00:00 PM,126.332,24.255,-3.734
122,04/10/21 05:00:00 AM,126.613,24.255,-3.705
123,04/10/21 05:00:00 PM,126.437,24.255,-3.723
124,04/11/21 05:00:00 AM,126.543,24.255,-3.712
125,04/11/21 05:00:00 PM,126.472,24.255,-3.719
126,04/12/21 05:00:00 AM,126.683,24.255,-3.698
127,04/12/21 05:00:00 PM,126.332,24.255,-3.734
128,04/13/21 05:00:00 AM,126.402,24.255,-3.727
129,04/13/21 05:00:00 PM,126.054,24.158,-3.762
130,04/14/21 05:00:00 AM,126.159,24.158,-3.751
131,04/14/21 05:00:00 PM,125.844,24.158,-3.783
132,04/15/21 05:00:00 AM,126.054,24.158,-3.762
133,04/15/21 05:00:00 PM,125.598,24.158,-3.809
134,04/16/21 05:00:00 AM,125.914,24.158,-3.776
135,04/16/21 05:00:00 PM,125.563,24.158,-3.812
136,04/17/21 05:00:00 AM,125.949,24.158,-3.773
137,04/17/21 05:00:00 PM,125.844,24.158,-3.783
138,04/18/21 05:00:00 AM,126.159,24.158,-3.751
139,04/18/21 05:00:00 PM,125.773,24.158,-3.791
140,04/19/21 05:00:00 AM,125.633,24.158,-3.805
141,04/19/21 05:00:00 PM,125.387,24.158,-3.830
142,04/20/21 05:00:00 AM,125.458,24.158,-3.823
143,04/20/21 05:00:00 PM,125.317,24.158,-3.837
144,04/21/21 05:00:00 AM,125.668,24.158,-3.801
145,04/21/21 05:00:00 PM,125.738,24.158,-3.794
146,04/22/21 05:00:00 AM,126.054,24.158,-3.762
147,04/22/21 05:00:00 PM,125.844,24.158,-3.783
148,04/23/21 05:00:00 AM,125.844,24.158,-3.783
149,04/23/21 05:00:00 PM,125.563,24.158,-3.812
150,04/24/21 05:00:00 AM,125.528,24.158,-3.816
151,04/24/21 05:00:00 PM,125.282,24.158,-3.841
152,04/25/21 05:00:00 AM,125.598,24.158,-3.809
153,04/25/21 05:00:00 PM,125.458,24.158,-3.823
154,04/26/21 05:00:00 AM,125.458,24.158,-3.823
155,04/26/21 05:00:00 PM,125.247,24.158,-3.844
156,04/27/21 05:00:00 AM,125.352,24.158,-3.834
157,04/27/21 05:00:00 PM,125.142,24.158,-3.855
158,04/28/21 05:00:00 AM,125.282,24.158,-3.841
159,04/28/21 05:00:00 PM,124.861,24.158,-3.884
160,04/29/21 05:00:00 AM,125.177,24.158,-3.852
161,04/29/21 05:00:00 PM,124.756,24.158,-3.894
162,04/30/21 05:00:00 AM,125.001,24.158,-3.869
163,04/30/21 05:00:00 PM,124.615,24.158,-3.909
164,05/01/21 05:00:00 AM,124.966,24.158,-3.873
165,05/01/21 05:00:00 PM,124.615,24.158,-3.909
166,05/02/21 05:00:00 AM,125.036,24.158,-3.866
167,05/02/21 05:00:00 PM,124.791,24.158,-3.891
168,05/03/21 05:00:00 AM,124.931,24.158,-3.877
169,05/03/21 05:00:00 PM,124.650,24.158,-3.905
170,05/04/21 05:00:00 AM,124.826,24.158,-3.887
171,05/04/21 05:00:00 PM,123.951,24.062,-3.977
172,05/05/21 05:00:00 AM,124.443,24.062,-3.926
173,05/05/21 05:00:00 PM,124.056,24.062,-3.966
174,05/06/21 05:00:00 AM,124.478,24.062,-3.923
175,05/06/21 05:00:00 PM,124.197,24.062,-3.951
176,05/07/21 05:00:00 AM,124.513,24.062,-3.919
177,05/07/21 05:00:00 PM,124.232,24.062,-3.948
178,05/08/21 05:00:00 AM,124.478,24.062,-3.923
179,05/08/21 05:00:00 PM,124.127,24.062,-3.959
180,05/09/21 05:00:00 AM,124.267,24.062,-3.944
181,05/09/21 05:00:00 PM,123.776,24.062,-3.994
182,05/10/21 05:00:00 AM,124.127,24.062,-3.959
183,05/10/21 05:00:00 PM,123.846,24.062,-3.987
184,05/11/21 05:00:00 AM,124.056,24.062,-3.966
185,05/11/21 05:00:00 PM,123.776,24.062,-3.994
186,05/12/21 05:00:00 AM,123.986,24.062,-3.973
187,05/12/21 05:00:00 PM,123.562,24.158,-4.016
188,05/13/21 05:00:00 AM,124.124,24.158,-3.959
189,05/13/21 05:00:00 PM,124.197,24.062,-3.951
190,05/14/21 05:00:00 AM,124.369,24.158,-3.934
191,05/14/21 05:00:00 PM,124.124,24.158,-3.959
192,05/15/21 05:00:00 AM,124.510,24.158,-3.920
193,05/15/21 05:00:00 PM,124.440,24.158,-3.927
194,05/16/21 05:00:00 AM,124.826,24.158,-3.887
195,05/16/21 05:00:00 PM,124.615,24.158,-3.909
196,05/17/21 05:00:00 AM,125.071,24.158,-3.862
197,05/17/21 05:00:00 PM,124.896,24.158,-3.880
198,05/18/21 05:00:00 AM,125.001,24.158,-3.869
199,05/18/21 05:00:00 PM,125.036,24.158,-3.866
200,05/19/21 05:00:00 AM,125.001,24.158,-3.869
201,05/19/21 05:00:00 PM,125.001,24.158,-3.869
202,05/20/21 05:00:00 AM,124.861,24.158,-3.884
203,05/20/21 05:00:00 PM,124.861,24.158,-3.884
204,05/21/21 05:00:00 AM,125.247,24.158,-3.844
205,05/21/21 05:00:00 PM,125.142,24.158,-3.855
206,05/22/21 05:00:00 AM,125.528,24.158,-3.816
207,05/22/21 05:00:00 PM,125.493,24.158,-3.819
208,05/23/21 05:00:00 AM,125.984,24.158,-3.769
209,05/23/21 05:00:00 PM,125.844,24.158,-3.783
210,05/24/21 05:00:00 AM,126.370,24.158,-3.730
211,05/24/21 05:00:00 PM,126.265,24.158,-3.741
212,05/25/21 05:00:00 AM,126.405,24.158,-3.726
213,05/25/21 05:00:00 PM,126.335,24.158,-3.733
214,05/26/21 05:00:00 AM,126.616,24.158,-3.705
215,05/26/21 05:00:00 PM,126.405,24.158,-3.726
216,05/27/21 05:00:00 AM,126.791,24.158,-3.687
217,05/27/21 05:00:00 PM,126.999,24.255,-3.666
218,05/28/21 05:00:00 AM,127.034,24.255,-3.662
219,05/28/21 05:00:00 PM,127.245,24.255,-3.641
220,05/29/21 05:00:00 AM,127.561,24.255,-3.608
221,05/29/21 05:00:00 PM,127.561,24.255,-3.608
222,05/30/21 05:00:00 AM,127.561,24.255,-3.608
223,05/30/21 05:00:00 PM,127.315,24.255,-3.633
224,05/31/21 05:00:00 AM,127.385,24.255,-3.626
225,05/31/21 05:00:00 PM,127.245,24.255,-3.641
226,06/01/21 05:00:00 AM,127.561,24.255,-3.608
227,06/01/21 05:00:00 PM,127.736,24.255,-3.591
228,06/02/21 05:00:00 AM,128.017,24.255,-3.562
229,06/02/21 05:00:00 PM,127.876,24.255,-3.576
230,06/03/21 05:00:00 AM,128.227,24.255,-3.540
231,06/03/21 05:00:00 PM,128.227,24.255,-3.540
232,06/04/21 05:00:00 AM,128.473,24.255,-3.515
233,06/04/21 05:00:00 PM,128.052,24.255,-3.558
234,06/05/21 05:00:00 AM,128.298,24.255,-3.533
235,06/05/21 05:00:00 PM,128.646,24.351,-3.498
236,06/06/21 05:00:00 AM,128.856,24.351,-3.476
237,06/06/21 05:00:00 PM,128.505,24.351,-3.512
238,06/07/21 05:00:00 AM,128.646,24.351,-3.498
239,06/07/21 05:00:00 PM,128.260,24.351,-3.537
240,06/08/21 05:00:00 AM,128.400,24.351,-3.523
241,06/08/21 05:00:00 PM,128.119,24.351,-3.552
242,06/09/21 05:00:00 AM,128.330,24.351,-3.530
243,06/09/21 05:00:00 PM,128.330,24.351,-3.530
244,06/10/21 05:00:00 AM,128.365,24.351,-3.526
245,06/10/21 05:00:00 PM,128.154,24.351,-3.548
246,06/11/21 05:00:00 AM,128.295,24.351,-3.534
247,06/11/21 05:00:00 PM,128.084,24.351,-3.555
248,06/12/21 05:00:00 AM,128.365,24.351,-3.526
249,06/12/21 05:00:00 PM,128.330,24.351,-3.530
250,06/13/21 05:00:00 AM,128.540,24.351,-3.509
251,06/13/21 05:00:00 PM,128.365,24.351,-3.526
252,06/14/21 05:00:00 AM,128.260,24.351,-3.537
253,06/14/21 05:00:00 PM,128.119,24.351,-3.552
254,06/15/21 05:00:00 AM,128.119,24.351,-3.552
255,06/15/21 05:00:00 PM,128.330,24.351,-3.530
256,06/16/21 05:00:00 AM,129.523,24.351,-3.408
257,06/16/21 05:00:00 PM,134.400,24.351,-2.911
258,06/17/21 05:00:00 AM,136.189,24.351,-2.729
259,06/17/21 05:00:00 PM,137.417,24.351,-2.603
260,06/18/21 05:00:00 AM,138.820,24.351,-2.460
261,06/18/21 05:00:00 PM,139.241,24.351,-2.417
262,06/19/21 05:00:00 AM,139.451,24.351,-2.396
263,06/19/21 05:00:00 PM,139.311,24.351,-2.410
264,06/20/21 05:00:00 AM,139.346,24.351,-2.407
265,06/20/21 05:00:00 PM,139.136,24.351,-2.428
266,06/21/21 05:00:00 AM,139.206,24.351,-2.421
267,06/21/21 05:00:00 PM,139.028,24.448,-2.439
268,06/22/21 05:00:00 AM,139.028,24.448,-2.439
269,06/22/21 05:00:00 PM,138.607,24.448,-2.482
270,06/23/21 05:00:00 AM,138.607,24.448,-2.482
271,06/23/21 05:00:00 PM,138.397,24.448,-2.503
272,06/24/21 05:00:00 AM,138.291,24.448,-2.514
273,06/24/21 05:00:00 PM,138.046,24.448,-2.539
274,06/25/21 05:00:00 AM,138.081,24.448,-2.536
275,06/25/21 05:00:00 PM,138.011,24.448,-2.543
276,06/26/21 05:00:00 AM,138.046,24.448,-2.539
277,06/26/21 05:00:00 PM,137.730,24.448,-2.571
278,06/27/21 05:00:00 AM,137.906,24.448,-2.554
279,06/27/21 05:00:00 PM,137.555,24.448,-2.589
280,06/28/21 05:00:00 AM,137.555,24.448,-2.589
281,06/28/21 05:00:00 PM,137.344,24.448,-2.611
282,06/29/21 05:00:00 AM,137.660,24.448,-2.579
283,06/29/21 05:00:00 PM,137.590,24.448,-2.586
284,06/30/21 05:00:00 AM,137.590,24.448,-2.586
285,06/30/21 05:00:00 PM,137.555,24.448,-2.589
286,07/01/21 05:00:00 AM,137.590,24.448,-2.586
287,07/01/21 05:00:00 PM,137.590,24.448,-2.586
288,07/02/21 05:00:00 AM,137.800,24.448,-2.564
289,07/02/21 05:00:00 PM,137.835,24.448,-2.561
290,07/03/21 05:00:00 AM,138.151,24.448,-2.529
291,07/03/21 05:00:00 PM,138.081,24.448,-2.536
292,07/04/21 05:00:00 AM,138.362,24.448,-2.507
293,07/04/21 05:00:00 PM,138.113,24.545,-2.532
294,07/05/21 05:00:00 AM,138.289,24.545,-2.514
295,07/05/21 05:00:00 PM,138.008,24.545,-2.543
296,07/06/21 05:00:00 AM,138.219,24.545,-2.522
297,07/06/21 05:00:00 PM,137.868,24.545,-2.557
298,07/07/21 05:00:00 AM,137.938,24.545,-2.550
299,07/07/21 05:00:00 PM,137.833,24.545,-2.561
300,07/08/21 05:00:00 AM,138.184,24.545,-2.525
301,07/08/21 05:00:00 PM,138.394,24.545,-2.504
302,07/09/21 05:00:00 AM,138.640,24.545,-2.479
303,07/09/21 05:00:00 PM,138.394,24.545,-2.504
304,07/10/21 05:00:00 AM,138.640,24.545,-2.479
305,07/10/21 05:00:00 PM,138.604,24.545,-2.482
306,07/11/21 05:00:00 AM,138.885,24.545,-2.454
307,07/11/21 05:00:00 PM,138.885,24.545,-2.454
308,07/12/21 05:00:00 AM,139.166,24.545,-2.425
309,07/12/21 05:00:00 PM,138.815,24.545,-2.461
310,07/13/21 05:00:00 AM,138.920,24.545,-2.450
311,07/13/21 05:00:00 PM,138.499,24.545,-2.493
312,07/14/21 05:00:00 AM,138.534,24.545,-2.489
313,07/14/21 05:00:00 PM,138.219,24.545,-2.522
314,07/15/21 05:00:00 AM,138.324,24.545,-2.511
315,07/15/21 05:00:00 PM,138.078,24.545,-2.536
316,07/16/21 05:00:00 AM,138.216,24.641,-2.522
317,07/16/21 05:00:00 PM,137.725,24.641,-2.572
318,07/17/21 05:00:00 AM,137.620,24.641,-2.583
319,07/17/21 05:00:00 PM,137.304,24.641,-2.615
320,07/18/21 05:00:00 AM,137.234,24.641,-2.622
321,07/18/21 05:00:00 PM,137.164,24.641,-2.629
322,07/19/21 05:00:00 AM,137.585,24.641,-2.586
323,07/19/21 05:00:00 PM,137.655,24.641,-2.579
324,07/20/21 05:00:00 AM,138.146,24.641,-2.529
325,07/20/21 05:00:00 PM,138.216,24.641,-2.522
326,07/21/21 05:00:00 AM,138.567,24.641,-2.486
327,07/21/21 05:00:00 PM,138.567,24.641,-2.486
328,07/22/21 05:00:00 AM,138.812,24.641,-2.461
329,07/22/21 05:00:00 PM,138.742,24.641,-2.468
330,07/23/21 05:00:00 AM,139.058,24.641,-2.436
331,07/23/21 05:00:00 PM,138.917,24.641,-2.450
332,07/24/21 05:00:00 AM,139.268,24.641,-2.415
333,07/24/21 05:00:00 PM,139.128,24.641,-2.429
334,07/25/21 05:00:00 AM,139.303,24.641,-2.411
335,07/25/21 05:00:00 PM,139.128,24.641,-2.429
336,07/26/21 05:00:00 AM,139.231,24.738,-2.418
337,07/26/21 05:00:00 PM,138.950,24.738,-2.447
338,07/27/21 05:00:00 AM,138.915,24.738,-2.451
339,07/27/21 05:00:00 PM,138.775,24.738,-2.465
340,07/28/21 05:00:00 AM,138.985,24.738,-2.443
341,07/28/21 05:00:00 PM,138.880,24.738,-2.454
342,07/29/21 05:00:00 AM,139.195,24.738,-2.422
343,07/29/21 05:00:00 PM,139.231,24.738,-2.418
344,07/30/21 05:00:00 AM,139.581,24.738,-2.383
345,07/30/21 05:00:00 PM,139.581,24.738,-2.383
346,07/31/21 05:00:00 AM,139.757,24.738,-2.365
347,07/31/21 05:00:00 PM,139.616,24.738,-2.379
348,08/01/21 05:00:00 AM,139.651,24.738,-2.376
349,08/01/21 05:00:00 PM,139.441,24.738,-2.397
350,08/02/21 05:00:00 AM,139.757,24.738,-2.365
351,08/02/21 05:00:00 PM,139.757,24.738,-2.365
352,08/03/21 05:00:00 AM,140.002,24.738,-2.340
353,08/03/21 05:00:00 PM,139.862,24.738,-2.354
354,08/04/21 05:00:00 AM,140.143,24.738,-2.325
355,08/04/21 05:00:00 PM,140.000,24.835,-2.340
356,08/05/21 05:00:00 AM,140.280,24.835,-2.311
357,08/05/21 05:00:00 PM,140.140,24.835,-2.326
358,08/06/21 05:00:00 AM,140.350,24.835,-2.304
359,08/06/21 05:00:00 PM,140.315,24.835,-2.308
360,08/07/21 05:00:00 AM,140.631,24.835,-2.276
361,08/07/21 05:00:00 PM,140.631,24.835,-2.276
362,08/08/21 05:00:00 AM,140.841,24.835,-2.254
363,08/08/21 05:00:00 PM,140.631,24.835,-2.276
364,08/09/21 05:00:00 AM,140.806,24.835,-2.258
365,08/09/21 05:00:00 PM,140.526,24.835,-2.286
366,08/10/21 05:00:00 AM,140.666,24.835,-2.272
367,08/10/21 05:00:00 PM,140.526,24.835,-2.286
368,08/11/21 05:00:00 AM,140.841,24.835,-2.254
369,08/11/21 05:00:00 PM,141.122,24.835,-2.226
370,08/12/21 05:00:00 AM,141.473,24.835,-2.190
371,08/12/21 05:00:00 PM,141.613,24.835,-2.175
