"Plot Title:  20976218"
"#","Date Time, GMT+05:45","Abs Pres, kPa (LGR S/N: 20976218, SEN S/N: 20976218)","Temp, °C (LGR S/N: 20976218, SEN S/N: 20976218)","Water Level, meters (LGR S/N: 20976218)"
160,04/28/21 05:00:00 AM,131.044,24.255,-3.909
161,04/28/21 05:00:00 PM,130.466,24.255,-3.968
162,04/29/21 05:00:00 AM,131.166,24.255,-3.897
163,04/29/21 05:00:00 PM,130.497,24.255,-3.965
164,04/30/21 05:00:00 AM,131.105,24.255,-3.903
165,04/30/21 05:00:00 PM,130.588,24.255,-3.955
166,05/01/21 05:00:00 AM,131.196,24.255,-3.893
167,05/01/21 05:00:00 PM,130.466,24.255,-3.968
168,05/02/21 05:00:00 AM,131.166,24.255,-3.897
169,05/02/21 05:00:00 PM,130.706,24.158,-3.943
170,05/03/21 05:00:00 AM,131.105,24.255,-3.903
171,05/03/21 05:00:00 PM,130.557,24.255,-3.959
172,05/04/21 05:00:00 AM,130.980,24.158,-3.916
173,05/04/21 05:00:00 PM,130.405,24.255,-3.974
174,05/05/21 05:00:00 AM,131.132,24.158,-3.900
175,05/05/21 05:00:00 PM,130.463,24.158,-3.968
176,05/06/21 05:00:00 AM,131.074,24.255,-3.906
177,05/06/21 05:00:00 PM,130.433,24.158,-3.971
178,05/07/21 05:00:00 AM,131.105,24.255,-3.903
179,05/07/21 05:00:00 PM,130.767,24.158,-3.937
180,05/08/21 05:00:00 AM,131.166,24.255,-3.897
181,05/08/21 05:00:00 PM,130.463,24.158,-3.968
182,05/09/21 05:00:00 AM,130.858,24.158,-3.928
183,05/09/21 05:00:00 PM,130.250,24.158,-3.990
184,05/10/21 05:00:00 AM,130.919,24.158,-3.922
185,05/10/21 05:00:00 PM,130.554,24.158,-3.959
186,05/11/21 05:00:00 AM,130.950,24.158,-3.919
187,05/11/21 05:00:00 PM,130.646,24.158,-3.950
188,05/12/21 05:00:00 AM,131.223,24.158,-3.891
189,05/12/21 05:00:00 PM,130.737,24.158,-3.940
190,05/13/21 05:00:00 AM,131.680,24.158,-3.844
191,05/13/21 05:00:00 PM,131.862,24.158,-3.826
192,05/14/21 05:00:00 AM,131.923,24.158,-3.819
193,05/14/21 05:00:00 PM,131.223,24.158,-3.891
194,05/15/21 05:00:00 AM,131.561,24.255,-3.856
195,05/15/21 05:00:00 PM,131.163,24.158,-3.897
196,05/16/21 05:00:00 AM,131.528,24.158,-3.860
197,05/16/21 05:00:00 PM,131.163,24.158,-3.897
198,05/17/21 05:00:00 AM,131.619,24.158,-3.850
199,05/17/21 05:00:00 PM,131.284,24.158,-3.885
200,05/18/21 05:00:00 AM,131.467,24.158,-3.866
201,05/18/21 05:00:00 PM,131.193,24.158,-3.894
202,05/19/21 05:00:00 AM,131.223,24.158,-3.891
203,05/19/21 05:00:00 PM,131.163,24.158,-3.897
204,05/20/21 05:00:00 AM,131.071,24.158,-3.906
205,05/20/21 05:00:00 PM,131.010,24.158,-3.912
206,05/21/21 05:00:00 AM,131.893,24.158,-3.822
207,05/21/21 05:00:00 PM,133.656,24.158,-3.643
208,05/22/21 05:00:00 AM,134.325,24.158,-3.574
209,05/22/21 05:00:00 PM,133.778,24.158,-3.630
210,05/23/21 05:00:00 AM,133.961,24.158,-3.612
211,05/23/21 05:00:00 PM,133.383,24.158,-3.670
212,05/24/21 05:00:00 AM,133.656,24.158,-3.643
213,05/24/21 05:00:00 PM,133.079,24.158,-3.701
214,05/25/21 05:00:00 AM,133.139,24.158,-3.695
215,05/25/21 05:00:00 PM,132.744,24.158,-3.736
216,05/26/21 05:00:00 AM,132.957,24.158,-3.714
217,05/26/21 05:00:00 PM,132.440,24.158,-3.767
218,05/27/21 05:00:00 AM,132.774,24.158,-3.733
219,05/27/21 05:00:00 PM,132.805,24.158,-3.729
220,05/28/21 05:00:00 AM,132.866,24.158,-3.723
221,05/28/21 05:00:00 PM,132.592,24.158,-3.751
222,05/29/21 05:00:00 AM,133.109,24.158,-3.698
223,05/29/21 05:00:00 PM,133.413,24.158,-3.667
224,05/30/21 05:00:00 AM,133.687,24.158,-3.639
225,05/30/21 05:00:00 PM,131.804,24.255,-3.831
226,05/31/21 05:00:00 AM,132.957,24.158,-3.714
227,05/31/21 05:00:00 PM,132.227,24.158,-3.788
228,06/01/21 05:00:00 AM,132.805,24.158,-3.729
229,06/01/21 05:00:00 PM,133.538,24.255,-3.655
230,06/02/21 05:00:00 AM,134.359,24.255,-3.571
231,06/02/21 05:00:00 PM,133.444,24.158,-3.664
232,06/03/21 05:00:00 AM,133.991,24.158,-3.608
233,06/03/21 05:00:00 PM,132.805,24.158,-3.729
234,06/04/21 05:00:00 AM,133.599,24.255,-3.648
235,06/04/21 05:00:00 PM,132.774,24.158,-3.733
236,06/05/21 05:00:00 AM,133.139,24.158,-3.695
237,06/05/21 05:00:00 PM,131.893,24.158,-3.822
238,06/06/21 05:00:00 AM,132.866,24.158,-3.723
239,06/06/21 05:00:00 PM,131.619,24.158,-3.850
240,06/07/21 05:00:00 AM,132.622,24.158,-3.748
241,06/07/21 05:00:00 PM,131.375,24.158,-3.875
242,06/08/21 05:00:00 AM,132.105,24.158,-3.801
243,06/08/21 05:00:00 PM,131.439,24.255,-3.869
244,06/09/21 05:00:00 AM,132.078,24.255,-3.804
245,06/09/21 05:00:00 PM,131.771,24.158,-3.835
246,06/10/21 05:00:00 AM,132.565,24.255,-3.754
247,06/10/21 05:00:00 PM,132.443,24.255,-3.766
248,06/11/21 05:00:00 AM,133.508,24.255,-3.658
249,06/11/21 05:00:00 PM,133.051,24.255,-3.704
250,06/12/21 05:00:00 AM,133.447,24.255,-3.664
251,06/12/21 05:00:00 PM,132.960,24.255,-3.714
252,06/13/21 05:00:00 AM,133.264,24.255,-3.683
253,06/13/21 05:00:00 PM,133.234,24.255,-3.686
254,06/14/21 05:00:00 AM,133.629,24.255,-3.645
255,06/14/21 05:00:00 PM,134.907,24.255,-3.515
256,06/15/21 05:00:00 AM,137.674,24.255,-3.233
257,06/15/21 05:00:00 PM,138.464,24.255,-3.152
258,06/16/21 05:00:00 AM,139.346,24.255,-3.062
259,06/16/21 05:00:00 PM,142.568,24.255,-2.734
260,06/17/21 05:00:00 AM,141.839,24.255,-2.808
261,06/17/21 05:00:00 PM,142.660,24.255,-2.724
262,06/18/21 05:00:00 AM,143.876,24.255,-2.600
263,06/18/21 05:00:00 PM,142.812,24.255,-2.709
264,06/19/21 05:00:00 AM,142.356,24.255,-2.755
265,06/19/21 05:00:00 PM,141.474,24.255,-2.845
266,06/20/21 05:00:00 AM,141.231,24.255,-2.870
267,06/20/21 05:00:00 PM,140.684,24.255,-2.926
268,06/21/21 05:00:00 AM,140.653,24.255,-2.929
269,06/21/21 05:00:00 PM,140.927,24.255,-2.901
270,06/22/21 05:00:00 AM,140.440,24.255,-2.951
271,06/22/21 05:00:00 PM,139.559,24.255,-3.041
272,06/23/21 05:00:00 AM,140.167,24.255,-2.979
273,06/23/21 05:00:00 PM,139.407,24.255,-3.056
274,06/24/21 05:00:00 AM,142.082,24.255,-2.783
275,06/24/21 05:00:00 PM,141.565,24.255,-2.836
276,06/25/21 05:00:00 AM,141.322,24.255,-2.861
277,06/25/21 05:00:00 PM,141.808,24.255,-2.811
278,06/26/21 05:00:00 AM,142.660,24.255,-2.724
279,06/26/21 05:00:00 PM,144.483,24.255,-2.539
280,06/27/21 05:00:00 AM,145.821,24.255,-2.402
281,06/27/21 05:00:00 PM,145.426,24.255,-2.442
282,06/28/21 05:00:00 AM,144.970,24.255,-2.489
283,06/28/21 05:00:00 PM,145.882,24.255,-2.396
284,06/29/21 05:00:00 AM,146.520,24.255,-2.331
285,06/29/21 05:00:00 PM,144.848,24.255,-2.501
286,06/30/21 05:00:00 AM,144.301,24.255,-2.557
287,06/30/21 05:00:00 PM,143.359,24.255,-2.653
288,07/01/21 05:00:00 AM,143.085,24.255,-2.681
289,07/01/21 05:00:00 PM,141.930,24.255,-2.799
290,07/02/21 05:00:00 AM,142.234,24.255,-2.768
291,07/02/21 05:00:00 PM,141.656,24.255,-2.827
292,07/03/21 05:00:00 AM,142.720,24.255,-2.718
293,07/03/21 05:00:00 PM,142.933,24.255,-2.697
294,07/04/21 05:00:00 AM,143.480,24.255,-2.641
295,07/04/21 05:00:00 PM,142.295,24.255,-2.762
296,07/05/21 05:00:00 AM,142.416,24.255,-2.749
297,07/05/21 05:00:00 PM,140.896,24.255,-2.904
298,07/06/21 05:00:00 AM,142.264,24.255,-2.765
299,07/06/21 05:00:00 PM,140.775,24.255,-2.917
300,07/07/21 05:00:00 AM,141.778,24.255,-2.814
301,07/07/21 05:00:00 PM,141.109,24.255,-2.883
302,07/08/21 05:00:00 AM,141.109,24.255,-2.883
303,07/08/21 05:00:00 PM,140.045,24.255,-2.991
304,07/09/21 05:00:00 AM,140.927,24.255,-2.901
305,07/09/21 05:00:00 PM,139.589,24.255,-3.038
306,07/10/21 05:00:00 AM,140.562,24.255,-2.938
307,07/10/21 05:00:00 PM,139.133,24.255,-3.084
308,07/11/21 05:00:00 AM,140.228,24.255,-2.972
309,07/11/21 05:00:00 PM,140.015,24.255,-2.994
310,07/12/21 05:00:00 AM,140.778,24.351,-2.916
311,07/12/21 05:00:00 PM,139.532,24.351,-3.043
312,07/13/21 05:00:00 AM,140.261,24.351,-2.969
313,07/13/21 05:00:00 PM,139.015,24.351,-3.096
314,07/14/21 05:00:00 AM,139.957,24.351,-3.000
315,07/14/21 05:00:00 PM,138.498,24.351,-3.149
316,07/15/21 05:00:00 AM,139.380,24.351,-3.059
317,07/15/21 05:00:00 PM,138.954,24.351,-3.102
318,07/16/21 05:00:00 AM,139.866,24.351,-3.009
319,07/16/21 05:00:00 PM,138.802,24.351,-3.118
320,07/17/21 05:00:00 AM,139.136,24.351,-3.084
321,07/17/21 05:00:00 PM,138.589,24.351,-3.140
322,07/18/21 05:00:00 AM,139.076,24.351,-3.090
323,07/18/21 05:00:00 PM,143.028,24.351,-2.687
324,07/19/21 05:00:00 AM,144.031,24.351,-2.585
325,07/19/21 05:00:00 PM,143.453,24.351,-2.644
326,07/20/21 05:00:00 AM,143.058,24.351,-2.684
327,07/20/21 05:00:00 PM,142.876,24.351,-2.702
328,07/21/21 05:00:00 AM,142.420,24.351,-2.749
329,07/21/21 05:00:00 PM,141.812,24.351,-2.811
330,07/22/21 05:00:00 AM,141.842,24.351,-2.808
331,07/22/21 05:00:00 PM,142.541,24.351,-2.737
332,07/23/21 05:00:00 AM,142.511,24.351,-2.740
333,07/23/21 05:00:00 PM,141.781,24.351,-2.814
334,07/24/21 05:00:00 AM,141.721,24.351,-2.820
335,07/24/21 05:00:00 PM,140.596,24.351,-2.935
336,07/25/21 05:00:00 AM,141.204,24.351,-2.873
337,07/25/21 05:00:00 PM,140.413,24.351,-2.954
338,07/26/21 05:00:00 AM,140.961,24.351,-2.898
339,07/26/21 05:00:00 PM,140.626,24.351,-2.932
340,07/27/21 05:00:00 AM,140.383,24.351,-2.957
341,07/27/21 05:00:00 PM,139.501,24.351,-3.047
342,07/28/21 05:00:00 AM,140.201,24.351,-2.975
343,07/28/21 05:00:00 PM,140.231,24.351,-2.972
344,07/29/21 05:00:00 AM,140.508,24.448,-2.944
345,07/29/21 05:00:00 PM,142.089,24.448,-2.783
346,07/30/21 05:00:00 AM,141.751,24.351,-2.817
347,07/30/21 05:00:00 PM,140.903,24.448,-2.904
348,07/31/21 05:00:00 AM,140.660,24.448,-2.928
349,07/31/21 05:00:00 PM,140.021,24.448,-2.994
350,08/01/21 05:00:00 AM,140.326,24.448,-2.962
351,08/01/21 05:00:00 PM,139.809,24.448,-3.015
352,08/02/21 05:00:00 AM,140.234,24.448,-2.972
353,08/02/21 05:00:00 PM,139.809,24.448,-3.015
354,08/03/21 05:00:00 AM,140.082,24.448,-2.987
355,08/03/21 05:00:00 PM,139.322,24.448,-3.065
356,08/04/21 05:00:00 AM,139.930,24.448,-3.003
357,08/04/21 05:00:00 PM,139.413,24.448,-3.056
358,08/05/21 05:00:00 AM,139.657,24.448,-3.031
359,08/05/21 05:00:00 PM,139.109,24.448,-3.087
360,08/06/21 05:00:00 AM,139.261,24.448,-3.071
361,08/06/21 05:00:00 PM,137.771,24.448,-3.223
362,08/07/21 05:00:00 AM,139.140,24.448,-3.083
363,08/07/21 05:00:00 PM,136.768,24.448,-3.325
364,08/08/21 05:00:00 AM,138.988,24.448,-3.099
365,08/08/21 05:00:00 PM,137.315,24.448,-3.270
366,08/09/21 05:00:00 AM,139.049,24.448,-3.093
367,08/09/21 05:00:00 PM,139.018,24.448,-3.096
368,08/10/21 05:00:00 AM,141.116,24.448,-2.882
369,08/10/21 05:00:00 PM,140.295,24.448,-2.966
370,08/11/21 05:00:00 AM,140.417,24.448,-2.953
371,08/11/21 05:00:00 PM,140.782,24.448,-2.916
372,08/12/21 05:00:00 AM,141.542,24.448,-2.838
373,08/12/21 05:00:00 PM,144.430,24.448,-2.544
374,08/13/21 05:00:00 AM,144.977,24.448,-2.488
375,08/13/21 05:00:00 PM,147.044,24.448,-2.277
376,08/14/21 05:00:00 AM,147.864,24.448,-2.194
377,08/14/21 05:00:00 PM,150.421,24.545,-1.933
378,08/15/21 05:00:00 AM,151.970,24.545,-1.775
379,08/15/21 05:00:00 PM,155.100,24.545,-1.456
380,08/16/21 05:00:00 AM,154.158,24.545,-1.552
381,08/16/21 05:00:00 PM,152.639,24.545,-1.707
382,08/17/21 05:00:00 AM,151.545,24.545,-1.818
383,08/17/21 05:00:00 PM,150.998,24.545,-1.874
384,08/18/21 05:00:00 AM,150.208,24.545,-1.955
385,08/18/21 05:00:00 PM,149.752,24.545,-2.001
386,08/19/21 05:00:00 AM,148.901,24.545,-2.088
387,08/19/21 05:00:00 PM,147.898,24.545,-2.190
388,08/20/21 05:00:00 AM,147.685,24.545,-2.212
389,08/20/21 05:00:00 PM,147.321,24.545,-2.249
390,08/21/21 05:00:00 AM,146.986,24.545,-2.283
391,08/21/21 05:00:00 PM,146.196,24.545,-2.364
392,08/22/21 05:00:00 AM,146.074,24.545,-2.376
393,08/22/21 05:00:00 PM,145.223,24.545,-2.463
394,08/23/21 05:00:00 AM,144.889,24.545,-2.497
395,08/23/21 05:00:00 PM,146.378,24.545,-2.345
396,08/24/21 05:00:00 AM,147.594,24.545,-2.221
397,08/24/21 05:00:00 PM,147.902,24.641,-2.190
398,08/25/21 05:00:00 AM,149.087,24.641,-2.069
399,08/25/21 05:00:00 PM,148.874,24.641,-2.091
400,08/26/21 05:00:00 AM,150.303,24.641,-1.945
401,08/26/21 05:00:00 PM,150.515,24.641,-1.923
402,08/27/21 05:00:00 AM,150.637,24.641,-1.911
403,08/27/21 05:00:00 PM,156.410,24.641,-1.322
404,08/28/21 05:00:00 AM,154.314,24.641,-1.536
405,08/28/21 05:00:00 PM,152.399,24.641,-1.731
406,08/29/21 05:00:00 AM,151.670,24.641,-1.806
407,08/29/21 05:00:00 PM,151.245,24.641,-1.849
408,08/30/21 05:00:00 AM,151.032,24.641,-1.871
409,08/30/21 05:00:00 PM,150.272,24.641,-1.948
410,08/31/21 05:00:00 AM,150.090,24.641,-1.967
411,08/31/21 05:00:00 PM,149.360,24.641,-2.041
412,09/01/21 05:00:00 AM,149.178,24.641,-2.060
413,09/01/21 05:00:00 PM,148.145,24.641,-2.165
414,09/02/21 05:00:00 AM,147.875,24.738,-2.193
415,09/02/21 05:00:00 PM,148.088,24.738,-2.171
416,09/03/21 05:00:00 AM,148.452,24.738,-2.134
417,09/03/21 05:00:00 PM,149.698,24.738,-2.007
418,09/04/21 05:00:00 AM,148.179,24.738,-2.162
